"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"855850192754458625","","","2017-04-22 18:26:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bound and gagged","","","",""
"855835898302390272","","","2017-04-22 17:29:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm a weapon. That's all. I'll take aim at the target you select, close my eyes and fire. I'll walk away without acknowledging the screams.","","","",""
"855793858696945665","","","2017-04-22 14:42:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just love living out the struggles of chimpanzees for all eternity, and having heaven siphon that love from my skull to fuel a habit.","","","",""
"855788909497864192","","","2017-04-22 14:22:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you want to know the difference between left and right, stare at a Necker cube.","","","",""
"855788755659128832","","","2017-04-22 14:21:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'd call it a lack of moral conscience, but the barren flow of empathy in dreams suggests heartlessness.","","","",""
"854753703739478016","","","2017-04-19 17:48:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This system, this process is totally capable of making abhorrent decisions and not accounting for the distress its actions cause. It's wrong","","","",""
"854750361025904641","","","2017-04-19 17:35:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Protect your identity. There couldn't possibly be an error in your definition: my mate Commie the communal identity says so.","","","",""
"854747218020102144","","","2017-04-19 17:23:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here at the pinnacle of universal consciousness, I am congratulating myself on hiding behind a wall and calling you a derogatory name","","","",""
"854745962593562625","","","2017-04-19 17:18:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I was out on a scientific expedition, but I thought that being forcibly overthrown and made into a reality tv show was more important.","","","",""
"854743223104933888","","","2017-04-19 17:07:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Blame the phenomenon of diffusion of responsibility and the lack of capacity of individuals to model the actions of networks, not the baby.","","","",""
"854730372155834368","","","2017-04-19 16:16:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What happens when you attempt to order something that appears from your perspective to be chaotic when it's order you've failed to determine","","","",""
"854728345917030401","","","2017-04-19 16:08:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Implicit zombie rule: Verbalise your mecca so that everyone can understand, and do it before everyone forcibly misunderstands you to death.","","","",""
"854662087800274944","","","2017-04-19 11:44:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Quantum privacy.","","","",""
"853675815363649537","","","2017-04-16 18:25:49 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Dormant Soul (Early Version) https://t.co/htDzsHhGZE on #SoundCloud","","","","https://soundcloud.com/chemeleon/dormantsoul"
"852595515862773765","","","2017-04-13 18:53:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quantified. Diced. Good and evil. Left and right. Map of choice. Not sure there was one. Dimensional collapse. Gold in chaos. Flatline. Time","","","",""
"852530784779030528","","","2017-04-13 14:35:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crushing butterflies under the light of your soul to make a point about the you I imagined, before realising you were neither.","","","",""
"852103783450632192","","","2017-04-12 10:19:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trust your ability to lie and to have been lied to. Don't trust your ability to accurately construct a version of the real in the imaginary.","","","",""
"849331356098322433","","","2017-04-04 18:42:29 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: BlankHz https://t.co/qPBluGt6YV on #SoundCloud","","","","https://soundcloud.com/chemeleon/blankhz"
"849200994105913344","","","2017-04-04 10:04:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Experiencing multiple degrees of death while fully conscious","","","",""
"848793484844838913","","","2017-04-03 07:05:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How do you validate it if it's not reviewed by your peers? Modern peer review gets you labelled a twat by an innately vapid self referential","","","",""
"848759891732910080","","","2017-04-03 04:51:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Instinctive knowledge does not always translate well into communicable information.","","","",""
"848741638973403136","","","2017-04-03 03:39:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm making a statement about your state. I'll force you to confirm or deny, because I don't have the time, so I'm going to assume I'm right.","","","",""
"848672125896597506","","","2017-04-02 23:02:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Feeding on the entrails of an organism intentionally bred for death. 

No, I'm not talking about you, silly.","","","",""
"848668205463810049","","","2017-04-02 22:47:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Popular political concepts act as an emotional quantisation matrix, attract biased conclusions and attachments, and bomb innocent bystanders","","","",""
"848636472144089089","","","2017-04-02 20:41:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Intelligence doesn't decide to kill people based on the perceived content of their skulls. Seeks to neutralise biased systems and networks.","","","",""
"848634476049686528","","","2017-04-02 20:33:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What is imagination worth? Measured in entertainment value, attractiveness to key demographics, and communicability. Also, hearts are tasty.","","","",""
"848631693942689794","","","2017-04-02 20:22:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Habit. Habit. Habit. Ribbit. Now I'm a frog.","","","",""
"848630508657496064","","","2017-04-02 20:17:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I've been emotionally quantised and now you're the target, whispered the Daily Mail reader silently into an untapped well of tears.","","","",""
"848627503572844544","","","2017-04-02 20:05:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pristine ecosystem, developed outside of international convention, and my only hope, inhabited then nuked by fucking insane puppet clown.","","","",""
"846352163597115395","","","2017-03-27 13:24:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thin filter of imagination covering reality injected with venom, converting inert information into nightmares that make absolute sense","","","",""
"846316647417831425","","","2017-03-27 11:03:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I entangled an anachronistic signal with the edge of the deeply interconnected space in your mind, intended to communicate, actually branded","","","",""
"846313662583312384","","","2017-03-27 10:51:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everybody reaches the same conclusion - somebody else's story. It's what happens when you aren't self aware and you go around concluding.","","","",""
"846311748034551809","","","2017-03-27 10:43:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You shouldn't go to sleep. If you do, you'll wake up covered in phantoms that hijack your subconscious mind and replace it with bees.","","","",""
"845964636545536000","","","2017-03-26 11:44:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Most concepts are as good as empty cardboard boxes I put on my head to shield myself from the act of thought.","","","",""
"845964172890460161","","","2017-03-26 11:42:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anything but full investment in that which makes you attractive to the opposite sex leaves you at a disadvantage when the rich are in power.","","","",""
"845950627893141504","","","2017-03-26 10:48:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bombs are simply an extension of a convincing argument against flawed ideology. Thankfully I am n nodes removed from any bombs I drop.","","","",""
"845922375367569409","","","2017-03-26 08:56:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Condensed potential shaped into background algebra, easily programmed, almost always forms a complete set, validates itself. Dictates action","","","",""
"845916082250698752","","","2017-03-26 08:31:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The voodoo system which exists on the imaginary plane and intersects with the real: converts energy into madness, then threatened by hunger","","","",""
"845913698329939968","","","2017-03-26 08:21:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Universal laws are written in to the fabric of existence. If you're afraid of communicating them, if it unmakes you, maybe you went too far.","","","",""
"845912664111005697","","","2017-03-26 08:17:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sometimes you just want to eat a baby, and if it's the one that would eventually write the law against it that's double plus good.","","","",""
"845887358557978625","","","2017-03-26 06:37:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What if dreams were made of meat? What if they sat motionless and unaware on a shelf labelled ""farm fresh""? Could we dream ourselves free?","","","",""
"841679231331512320","","","2017-03-14 15:55:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/d0CK9mSm7s","","","","https://soundcloud.com/chemeleon/allalone"
"835919401719312387","","","2017-02-26 18:28:10 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Buried Hearts (Preview) https://t.co/tFea3IfAIV on #SoundCloud","","","","https://soundcloud.com/chemeleon/buriedhearts"
"827266017852219393","","","2017-02-02 21:22:43 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Go under. (rough vocals) https://t.co/XwAgYmq3ff on #SoundCloud","","","","https://soundcloud.com/chemeleon/go-under-rough-vocals"
"820188175947747328","","","2017-01-14 08:37:54 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Crossroad. (ver0.1) https://t.co/PnYTge40KF on #SoundCloud","","","","https://soundcloud.com/chemeleon/crossroad-ver01"
"811913191475253248","","","2016-12-22 12:36:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fall in love with imagination, decision, the body, proximity, opportunists","","","",""
"811288141546090496","","","2016-12-20 19:12:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Proximity bias.","","","",""
"809177717547630592","","","2016-12-14 23:26:16 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: The Law Of Attraction (Work In Progress) https://t.co/4ph8myoSFF on #SoundCloud","","","","https://soundcloud.com/chemeleon/the-law-of-attraction-work-in-progress"
"807913420888621056","","","2016-12-11 11:42:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Have you heard ‘Order Of Goodbyes (First Look)’ by chemeleon on #SoundCloud? #np https://t.co/EUdSijgq6k","","","","https://soundcloud.com/chemeleon/order?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter"
"806511749105123328","","","2016-12-07 14:52:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You have to have an imagination to really know what you're missing.","","","",""
"805954436724117508","","","2016-12-06 01:58:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As a means of control, you can't sink much lower than leading minds which don't know any better to cruelty. Or subjecting them to it.","","","",""
"805868039925338112","","","2016-12-05 20:14:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The problem with giving forever to the first man you come across is reducible to a race against time of increasing animosity.","","","",""
"805866861086773249","","","2016-12-05 20:10:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Royal palace of time, so blind, so full of love. The longer you leave me, the less you'll love me. There's an expiry date on blood.","","","",""
"805855589976965120","","","2016-12-05 19:25:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If an ordered reality can do no better than label you a derogatory term, then it has no time for anything but itself, a product of structure","","","",""
"805854571293736961","","","2016-12-05 19:21:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Code is habit.","","","",""
"805853415503003650","","","2016-12-05 19:16:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Easy to manipulate, and therefore valuable to those who extend their own identities by means of control and think it a measure of virtue.","","","",""
"805851738347544576","","","2016-12-05 19:10:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There are no rules in the animal kingdom. None we're obligated to follow. We respect the rules of our own foundations as if they're absolute","","","",""
"805846931541020672","","","2016-12-05 18:50:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erroneous/dissonant context which defines action at the expense of potential, a holographic dream in which you are as invested as your body.","","","",""
"805843515662102529","","","2016-12-05 18:37:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Delusions of reference either are or aren't. Both are potential realities logic can't unravel. Information received is not nullifiable by it","","","",""
"805839363489800192","","","2016-12-05 18:20:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Be prepared to be wrong, or to hide your mistakes within a group of like minded individuals. That's what communication is all about.","","","",""
"805569899410190337","","","2016-12-05 00:30:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every living being is part of a long and complex chain, each fully immersed in its experience. Compassion can extend far as I can conceive.","","","",""
"805565420996620288","","","2016-12-05 00:12:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Where do dreams come from? Well, somewhere there's a witch mixing all of our blood up in a cauldron.","","","",""
"805565343045484544","","","2016-12-05 00:11:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I'm a predator. Right? I'm an omnivore at least. I should change myself, but I just don't have the time...","","","",""
"805564729834045444","","","2016-12-05 00:09:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","At this juncture, true compassion is the action of a collective.","","","",""
"805561108081864704","","","2016-12-04 23:55:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","That shadow, that skin, musculature, the brightly coloured silhouette. That's the lowest point of a towering soul, and the only part we see.","","","",""
"805560543184650240","","","2016-12-04 23:52:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imaginary worlds with jaws attached.","","","",""
"805443256846794752","","","2016-12-04 16:06:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You're conceptually primed as you grow. It's a byproduct of communication that leads to erroneous judgement.No left or right, just potential","","","",""
"801089200149893125","","","2016-11-22 15:45:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trapped in multiple arbitrary prisons of conception, each one unquestioned by its constituent identity. Unchecked narrative dictated action.","","","",""
"800369647614914560","","","2016-11-20 16:06:08 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Firefly / Snakepit. (Laidback Doom va1) https://t.co/CleNSPDesE on #SoundCloud","","","","https://soundcloud.com/chemeleon/firefly-snakepit-doomed-version"
"797839284749434880","","","2016-11-13 16:31:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I've been starved for too long.","","","",""
"797770515133906944","","","2016-11-13 11:58:07 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Spider And Fly (Piano Improv) https://t.co/csomV1CCx3 on #SoundCloud","","","","https://soundcloud.com/chemeleon/spider-and-fly"
"797492330886529024","","","2016-11-12 17:32:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fully immersed in simulation. Identity attached axioms lock me in prisms of conception. Emotional compass. Magnetic headdress. Learned words","","","",""
"796471835344928770","","","2016-11-09 21:57:37 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Foreve (Reprise) https://t.co/48WA8jiOXa on #SoundCloud","","","","https://soundcloud.com/chemeleon/foreve-reprise-1"
"796022632940523524","","","2016-11-08 16:12:39 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Foreve - Reprise https://t.co/3KueuA69F4 on #SoundCloud","","","","https://soundcloud.com/chemeleon/foreve-reprise"
"795316613075574784","","","2016-11-06 17:27:11 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Deaf Dreams / Locked Selves https://t.co/mLwA29syWW on #SoundCloud","","","","https://soundcloud.com/chemeleon/deaf-dreams-locked-selves"
"795236056182427648","","","2016-11-06 12:07:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The world has taught me not to express myself unless I can extract wisdom from raw pain and stress.","","","",""
"795235402017886208","","","2016-11-06 12:04:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Neglect or abuse of a soul doesn't lead to good health. Which makes one less attractive. Which leads to more neglect and abuse.","","","",""
"795233279381278720","","","2016-11-06 11:56:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Generally, the more accurate your model, the more compassionate your system will become. Just make sure a wild animal doesn't eat the model.","","","",""
"794991714687713281","","","2016-11-05 19:56:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The set that makes the moment. Identity and conception. Doesn't account for much. Accounts for everything.","","","",""
"794989747802345473","","","2016-11-05 19:48:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laughter and smiles directed at misery as emotional weaponry. Immersion in a momentary fallacy spread as a joke. Complete set. No self doubt","","","",""
"794921137209823232","","","2016-11-05 15:15:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lack of imagination keeps secrets just as easily as loneliness does. A lonely imagination can easily uncover them but does so only in itself","","","",""
"794920788868628480","","","2016-11-05 15:14:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It's a flawed blueprint of a true self, but developing around social convention at least allows people to find each other. Lost and alone.","","","",""
"794893539415064581","","","2016-11-05 13:26:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","People rarely meet me halfway. Most people want you to be their everything, and expect you to find them. All you need is blind confidence.","","","",""
"794889501369843712","","","2016-11-05 13:10:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You're rich. You can just buy your future. Don't even have to choose where to invest your time.","","","",""
"794617774240841728","","","2016-11-04 19:10:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You can find it anywhere, but you won't find what you're missing. You'll be the one who's missing, too.","","","",""
"793831651516317696","","","2016-11-02 15:06:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The body is the mind","","","",""
"793829820929040384","","","2016-11-02 14:59:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imposters in the dreamscape. Genetic metaphors rolling their faces against the surface of my time. Voices blowing my imagination off course.","","","",""
"793571129743011840","","","2016-11-01 21:51:15 +0000","<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>","My new sounds: Intelligent Dreams https://t.co/xvJHBCweJ2 on #SoundCloud","","","","https://soundcloud.com/chemeleon/intelligent-dreams"
"793531911108976641","","","2016-11-01 19:15:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Access to information alone does not make for an intelligent agency. Sometimes it makes for cartoon characters tearing away at the epidermis","","","",""
"793509313289588737","","","2016-11-01 17:45:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The chasm between us. Power and fulfilment. Rarely a reward for a virtue. Generally a reward for selfish opportunists. Our system allows it.","","","",""
"793506716277174272","","","2016-11-01 17:35:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Many creatures have to battle their way out of this cage of blind but efficient habit. Deaths mechanism. Fueling a millisecond smile.","","","",""
"793504538011570176","","","2016-11-01 17:26:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Relationships. Like a dry well in the desert, I appreciate every little drop, but that's all I seem to get. Feel like I'm dying without them","","","",""
"793001731575713792","","","2016-10-31 08:08:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Universal potential may be justification for existence. It's undermined in those that are forced to sacrifice their soul. Happens a lot.","","","",""
"792831362302668800","","","2016-10-30 20:51:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bending light through smoke rings, illuminating skulls, anatomical angles hinting at choice futures that might hold something self aware","","","",""
"792280702993784832","","","2016-10-29 08:23:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I feel like my time, effort and love is being utterly wasted in this place, and it's clear I'm running out of time.","","","",""
"792279374666031104","","","2016-10-29 08:18:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Opportunity and possibility walks straight by me on a daily basis, but I don't have the imagination or the desire to fulfil that potential.","","","",""
"791787770779987972","","","2016-10-27 23:44:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caught in old habits. That's more painful than it sounds.","","","",""
"791608641874984960","","","2016-10-27 11:53:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Embrace physicality.","","","",""
"791539591723487232","","","2016-10-27 07:18:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Error in judgement. Objectification of foreign consciousness. Information wall. Occluded by inaccurate definition of self. Absolute carriers","","","",""
"777879956453982208","","","2016-09-19 14:40:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pigs with human faces. Celestial masks. Branded.","","","",""
"777199785191346177","","","2016-09-17 17:37:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dreams populated. Gaps filled with bad code. Laughter reverberating through a slaughterhouse. Framed out of love. Reproductive processes.","","","",""
"776434232092536832","","","2016-09-15 14:55:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A towering zodiac labyrinth acts upon and solidifies an interpretation of a cloud formation.","","","",""
"775747344839081984","","","2016-09-13 17:25:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ignorance in action is a real life nightmare, experienced over and over, feeding the dreams of an order which doesn't learn and won't change","","","",""
"769698459502972928","","","2016-08-28 00:49:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In a cage of minds a baby baboon bares its teeth. No time to explain no time. Proximity. A future outside of this blind cycle of behaviour.","","","",""
"769654001210097665","","","2016-08-27 21:53:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Compression of narrative into stacatto assertions, will of the system shaping external synapses into mirror images when deciphered.","","","",""
"768913504187416576","","","2016-08-25 20:50:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The structure of the larger collective network doesn't reward compassion. It doesn't do much to communicate it either. Nor experience it.","","","",""
"768827274405773312","","","2016-08-25 15:08:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seems like death on command is considered strength by some. Lends more strength to the commanding identity, sure.","","","",""
"768405357991452672","","","2016-08-24 11:11:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Easy to become lost in your habits. Easier when the network gives you positive feedback. The network's not that smart though. You could be.","","","",""
"768200234715451393","","","2016-08-23 21:36:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Waveform of potential states collapses as defined by interaction between black box and the interpreting system. Recursive system flattened.","","","",""
"768196202504609792","","","2016-08-23 21:20:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I had to limit my intelligence at great cost as it would have been far too overwhelming to the momentary state of its apparent observers.","","","",""
"768194045851992064","","","2016-08-23 21:11:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The dreams I had of potential energy. The dreams I didn't have which lapped what I generated out of me like a tongue in a veil of blood.","","","",""
"768192011677511680","","","2016-08-23 21:03:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As a species, as identities also, we've learned to momentarily survive, not to coexist. Which would be a more permanent form of survival.","","","",""
"768187999385509888","","","2016-08-23 20:47:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Life likes to repeat itself. To reflect on itself from subtly different all-encompassing angles. Evolution chooses but it's blind as life is","","","",""
"768186130953080833","","","2016-08-23 20:40:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The goal of the mind is to account for everything, as an extension of accounting for itself. Consciousness embedded in systems of cognition.","","","",""
"768184522647019520","","","2016-08-23 20:33:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Negative emotions don't suggest a faulty system of cognition. If you smile at cruelty you're sadly mistaken. We navigate imagined realities.","","","",""
"768158036426887168","","","2016-08-23 18:48:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A lifetime of discovery is validated only by the change it makes, and it's the nature of that change which will determine its significance.","","","",""
"768111914299908096","","","2016-08-23 15:45:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The bad habits of the past that are integrated into civilizations foundations damage so much that progressive change is a race against time.","","","",""
"768105876347613184","","","2016-08-23 15:21:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Multidimensional conduit for love in time flattened by a habit of misinterpreting the moment as its surface and applying terrible judgement.","","","",""
"768096105947140096","","","2016-08-23 14:42:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thought is not a spectator sport.","","","",""
"767137394952957953","","","2016-08-20 23:13:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I'm a bundle of programmed preconceptions and I'm here to criticise your heart, which is part of a complex system of emotions I drowned out.","","","",""
"767115989024727040","","","2016-08-20 21:47:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Say we observe that attraction is self referential. A recursive order in the appropriate carrier. Order entangled with carrier. Information.","","","",""
"767099987201261568","","","2016-08-20 20:44:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What's in the box? It's a box of rainbow coloured dreams! With weight! And purpose! Let us feast on it and fuck using its nutritional matrix","","","",""
"767052419964502016","","","2016-08-20 17:35:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't make your quantum computer out of dreams. Dreams are edible and attract the tongues of interdimensional species. Apparently.","","","",""
"767051665346363394","","","2016-08-20 17:32:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I've meticulously devised a system for rewarding the best attacks on me. It's called protein and it's delicious. Not sure what it makes me.","","","",""
